,Datetime,Text
297,2020-04-14 22:57:25+00:00,Ojalá tomen cartas en el asunto con respecto a la conducta irresponsable de un venezolano infectado con Covid-19: https://www.facebook.com/54013055680/posts/10159175883760681/
298,2020-04-14 22:57:24+00:00,"Tak masuk akal.KKM bermatimatian melawan covid 19, puak ni macam tak kisah risiko kedepan.Memang malaysia akan menuju seperti Amerika dan eropah kelak.Sia sia pkp."
299,2020-04-14 22:57:24+00:00,"Covid-19. Federação de patinagem decide em 18 de maio retoma dos campeonatos A Federação de Patinagem de Portugal revelou que vai tomar uma decisão final sobre a retoma das competições em 18 de maio, sendo que a 28 de abril haverá nova anál... http://twib.in/l/p66q8G9pejX5 #observador"
300,2020-04-14 22:57:24+00:00,Mira cómo va la campaña de @TechoVenezuela para completar los kits de higiene y prevención #Covid_19 https://www.urijijami.com/stories/5e94f2471f2afb614aad8baa #pandamia #salud #14Abr #WeOnlyHaveToday
301,2020-04-14 22:57:24+00:00,Refuerza JS “Sierra” actividades preventivas por Covid-19 @SSO_GobOax http://ow.ly/208Q30qxTQ9
302,2020-04-14 22:57:24+00:00,"Não acredito que estejam com a covid-19 comunista é mentiroso, tem sujeira, pode acreditar !!"
303,2020-04-14 22:57:24+00:00,Scott Morrison: COVID-19 - Who is going to save Landlords? - Sign the Petition! http://chng.it/F58MCwfR via @ChangeAUS
304,2020-04-14 22:57:24+00:00,Do you have a story about adopting a classroom pet during the #COVID19 pandemic that you'd like to share with Chalkbeat? Tell us more at pets@chalkbeat.org #education #EdChat #k12 #CovidEdu #RatsOfTwitter #parenting #Homeschooling2020
305,2020-04-14 22:57:24+00:00,"Will the current crisis spur legislators to start taking the pension crisis as seriously as the COVID-19 crisis? We doubt it. But either way, the bomb is ticking. "
306,2020-04-14 22:57:23+00:00,"#14Abril | VP Comunicación @jorgerpsuv indica que en #Venezuela hay 0,4% de personas fallecidas por millón de habitantes lo que demuestra que las políticas adoptadas por el Presidente @NicolasMaduro han sido efectivas para controlar contagio por #Covid_19"
307,2020-04-14 22:57:23+00:00,Lastima en lo que se fijan mejor enfocarse que las jafarutas de las diferentes instituciones de salud estén proporcionando el equipo de protección personal ya que ahora todo salvadoreño es un sospechoso de covid19 aunque no llegue a consultar por gripe y tos
308,2020-04-14 22:57:23+00:00,"Malaya: HPG, ipinoste sa EDSA. Mga pupuslit na motorista, huhulihin at titiketan. #COVID19"
309,2020-04-14 22:57:23+00:00,"COVID19 is bound to cause a lot of collateral damage in CYP. The whole population response to COVID19 is harming children. Delayed presentation, reluctance to come to hospital for a review and now vaccine hesitation. Increased risk to safeguarding and resurgence of deadly disease "
310,2020-04-14 22:57:23+00:00,@realdonaldtrump urges Governors to test people for COVID-19 at state lines
311,2020-04-14 22:57:23+00:00,"My two handsome cousins were stabbed last night in Nabi Saleh by three men, two spoke Arabic and one Hebrew. They were trying to enter the village while our boys are keeping all non residents out for fear of COVID19. The car had Israeli plates and no one knew the three men. "
312,2020-04-14 22:57:23+00:00,Oh and it's going to address COVID-19 too... Ohhhhh noo...
313,2020-04-14 22:57:23+00:00,Provea: Motorizados en Valencia intentan surtir gasolina sin cumplir las medidas de prevención como la distancia mínima de un metro. El Estado venezolano debe garantizar el abastecimiento del servicio especialmente #GasolinaAlSectorSalud para evitar COVID-19 #VzlaColapsada
314,2020-04-14 22:57:23+00:00,There are many ways to take part in #COVID19 research - we made it easy to find the right one: https://c19trials.com/ #clinicaltrials #digitalhealth #trialmatching @IQVIA_global
315,2020-04-14 22:57:23+00:00,"To fight some of the boredom/tedium of the new ""everyday"" working from home (and hoping to flex some creative muscle), I'll write a story... One sentence per day... Until I'm back in the office... so this likely won't be a short story. #COVID19 #QuarantineWriting #StartTheThread"
316,2020-04-14 22:57:23+00:00,"Latest (4-14-20) case counts for @WarrenCountyNJ: 463 known #COVID19 cases; 41 known recoveries; 69 cases are long term care facility residents (7 facilities total); 29 known COVID19 deaths, including 20 long term care residents. "
317,2020-04-14 22:57:23+00:00,#HealthcareHeroes #HealthCareWorkers #COVID19 #Avengers
318,2020-04-14 22:57:23+00:00,"I don’t think there is any question that #COVID19 has been a failure of multiple heads of states, governments, and global organizations. True leadership is the ability to own those mistakes, learn from them, and work with others to move forward. Don’t blame, own it."
319,2020-04-14 22:57:23+00:00,Científicos cubanos desarrollan novedosos tratamientos y vacunas frente a la COVID-19 (+ Video) http://www.cubadebate.cu/especiales/2020/04/14/el-desafio-de-la-comunidad-cientifica-cubana-ante-la-covid-19-video/#.XpY_Da8bQCE.twitter
320,2020-04-14 22:57:23+00:00,Seriously someone please check Trump’s financial involvement with Abbott. #COVID19
321,2020-04-14 22:57:22+00:00,"Philippines seeks to expand coronavirus testing to 10,000 daily https://news.abs-cbn.com/news/04/15/20/philippines-seeks-to-expand-coronavirus-testing-to-10000-daily #covid19"
322,2020-04-14 22:57:22+00:00,In what way does Covid-19 circumvent Due process
323,2020-04-14 22:57:22+00:00,#Lockdown2 #COVID19 #Covid_19 #lockdown #StimulusChecks #StimulusPackage2020
324,2020-04-14 22:57:22+00:00,"Ülkelere Göre Corona Covid-19 Tedavi Ücretleri: ABD: 34.000 Dolar Hollanda: 28.000 Euro İspanya: 20.000 Euro Fransa: 20.000 Euro İsrail: 24.000 Dolar İngiltere :30.000 Sterlin Almanya: 32.000 Euro TÜRKİYE : Ücreti Devlet Tarafından Ödenmiştir! ""İnsanı Yaşat ki Devlet Yaşasın"""
325,2020-04-14 22:57:22+00:00,i want to get better so i can go back to school by sept but covid 19 is making me consider to take a gap year to work in the hospital
326,2020-04-14 22:57:22+00:00,"There's @realDonaldTrump telling governors he will authorize them to reopen their states, after many had already said they'd work to open their states. #COVID19 "
327,2020-04-14 22:57:22+00:00,"COVID-19 ha desafiado a todas las empresas a transformarse digitalmente durante la pandemia. Y en algunos casos, las empresas tienen que tomar la difícil decisión de cerrar sus puertas o innovar digitalmente aún… https://www.instagram.com/p/B--oSAoDVj3/?igshid=8x3teps18fyy"
328,2020-04-14 22:57:22+00:00,Mama COVID-19 at it again. Hope things get better and back to normal soon. Let's pray for 
329,2020-04-14 22:57:22+00:00,Notes from #COVID19 Isolation: My neighbor vacuums his car every Tuesday at 3pm.
330,2020-04-14 22:57:22+00:00,"QUE PAYASO ESTE @SecPompeo debería de estar pendiente de su gente que esta afectada por covid-19 muriendo por falta de atención, esta pendiente de Venezuela. PAYASO POMPEO TODO AQUEL QUE VIOLE LAS LEYES DEBE ESTAR PRESO, NO PORQUE TENGAN APOYO DE EEUU SON INTOCABLES"
331,2020-04-14 22:57:22+00:00,"Nope - nominees for the 2020 ""Covy"" Awards. #KingTrump #COVID19 #coronavirus"
332,2020-04-14 22:57:22+00:00,"Plan Réouverture des écoles 15 avril: présco &amp; primaire 10 mai: secondaire Élèves sans symptôme Majorité de la journée en extérieur: cour de récré Jeux: ou élèves ensemble, pas plus, les mêmes si possible #Éduqc #polqc #COVID19 "
333,2020-04-14 22:57:21+00:00,Er folk egemtlig ved sine fulde fem ? Hopper i også ud foran en bus med 60 km ? Spørger bare for man hiver sig satme i håret....hvilken lov tilsigter man IKKE må beskytte sig på job ? Gå på en byggeplads og DU skal bære sikkerhedsfodtøj. #COVID19 #dumhed
334,2020-04-14 22:57:21+00:00,#carreatacontrafome #BoraTrabalharBrasil #coronavirus #COVID19 
335,2020-04-14 22:57:21+00:00,Pad those numbers @NYGovCuomo..... get paid!!!!!! #COVID19 
336,2020-04-14 22:57:21+00:00,"If it a covid-19 the US pays for it. If its anything else, insurance pays or no one pays."
337,2020-04-14 22:57:21+00:00,When do we return to work? The market reaction? The drug pipeline? Chief Cross-Asset Strategist Andrew Sheets and Head Biotech Equity Analyst Matthew Harrison continue their discussion on the impact of the Covid-19 pandemic. 
338,2020-04-14 22:57:21+00:00,"nnti student tak mati sbb covid-19, mesti mati sbb bunuh diri."
339,2020-04-14 22:57:21+00:00,Thus concludes another episode of Propaganda Party House with @realDonaldTrump. Tune in same time tomorrow. Same script. Different Day. And always a punchline cliffhanger #AnyoneButTrump2020 #WHO #WhiteHouseBriefing #Trump #COVID19 #coronavirus
340,2020-04-14 22:57:21+00:00,“Technology and IT departments will be asked to find short-term cost-reduction opportunities to mitigate effects [from COVID-19]. CIOs should therefore consider some guiding principles.” - @McKinsey https://www.mckinsey.com/business-functions/mckinsey-digital/our-insights/after-the-first-wave-how-cios-can-weather-the-coronavirus-crisis?cid=eml-web #cxonexus #sapariba #dataisking #datamanagement
341,2020-04-14 22:57:21+00:00,#COVID19 #HelpTheNHS #NHSThankYou
342,2020-04-14 22:57:21+00:00,"#COVID19 is particularly devastating for California children and families who were already in crises before the pandemic. Ask state leaders to prioritize kids in the next state budget. Read more here, and please share: https://www.tfaforms.com/4815205"
343,2020-04-14 22:57:21+00:00,雨合羽で保護できるのなら、ここまで感染爆発しない。 ※雑な人間だから雑な事しか言わない。 雨がっぱ買い取り方針 新型コロナの医療現場で防護服不足 大阪（時事通信） https://headlines.yahoo.co.jp/hl?a=20200414-00000062-jij-pol #COVID19 #クロス
344,2020-04-14 22:57:21+00:00,"You'll have to tell me what you think of it. Haven't tried it yet, but Aviation Gin is donating 30% of sales to bartenders and industry workers who have lost income because of covid-19."
345,2020-04-14 22:57:21+00:00,Covid19 earthquakes leave 300 dead in chile
346,2020-04-14 22:57:20+00:00,"#NEW: The OSDH is reporting 115 more POSITIVE #COVID19 cases and 9 more deaths, in #Oklahoma. The total number of positive cases now stands at 2,184 with a total of 108 deaths. For more information: https://coronavirus.health.ok.gov/"
347,2020-04-14 22:57:20+00:00,Why Is Anand Teltumbde So Dangerous for the Narendra Modi Government? 19 hours ago | Jignesh Mevani and Meena Kandasamy ￼ Even as the threat of the COVID-19 pandemic looms large and prisons are becoming… https://www.instagram.com/p/B--pY8YD0eH/?igshid=15ccvxynm3j5w
348,2020-04-14 22:57:20+00:00,"After watching contagion, I hope covid-19 will not turn us to something like that."
349,2020-04-14 22:57:20+00:00,"This publicly-paid UN official @MelissaFleming claims she's ""flooding Internet with facts"" by refusing to answer Inner City Press written questions about leaked minutes showing UN bus without social distancing, &amp; UN gym open amid #COVID19 http://www.innercitypress.com/ungate1easterugutted041120.html"
350,2020-04-14 22:57:20+00:00,"En el Municipio Alberto Arvelo Torrealba del Estado #Barinas, Circuito Educativo 1.1 Comandante Eterno Hugo Chávez, Esc. Bol. Lucía Venero, escolares de 7 años realizan sus actividades dentro del plan #CadaFamiliaUnaEscuela para la protección del #Covid_19 @psuvaristobulo"
351,2020-04-14 22:57:20+00:00,"Mmmmta, si les faltaban pretextos ya tienen más, el covid-19. Desde que inició su mandato, ha habido cero crecimiento, negativo pues. Supongo que con tanto que lees, ya te habrás dado cuenta de la “negociación” que se hizo con Estados Unidos"
352,2020-04-14 22:57:20+00:00,So what about making sure the WHO is accountable for the terrible decisions it has made in the COVID-19 outbreak? Or keeping Taiwan out of the loop? Should EU taxpayers be asked to fund this while the WHO is not held accountable? 
353,2020-04-14 22:57:20+00:00,Trump’s comments about total authority yesterday got me thinking. The guy has played 4D chess since day one in office - now has Democrats and media advocating for states rights. Truly amazing the way he plays them like a fiddle each and every day. #TrumpPressConference #COVID19
354,2020-04-14 22:57:20+00:00,Juscelino Manso destaca altos índices de Covid-19 em Parintins e pede que população fique em casa https://ift.tt/2VzTSl4 O site de Parintins! #Parintins #parintinsnoticias #noticiasdeparintins
355,2020-04-14 22:57:20+00:00,The problem #senator Warren is that #TRUMP CONTROLS THE FEDERAL GOV'T &amp; HE WON'T DO SHIT TO HELP #NativeAmerican ppl!!! #TrumpIsACompleteFailure WILL LET THEM DIE JUST LIKE #PuertoRico &amp; ALL DARK SKINNED PPL!! #DictatorTrump #BreakingNews #COVID19 #coronavirus #help
356,2020-04-14 22:57:20+00:00,Depremler Yangınlar Covid-19 Çekirge istilası. #Çernobil Nükleer Santrali
357,2020-04-14 22:57:20+00:00,Lung scans of SO CALLED (COVID-19) they are the same 100% NOVEL H7N9 PANDEMIC INFLUENZA A !!! 
358,2020-04-14 22:57:20+00:00,Massive respect for this CRPF Officer! Lots to learn for many of us balcony people. #CRPF #Jawan #Covid19 #coronavirus #Lockdown2 #India #ArmedForces Read on: @ndtv
359,2020-04-14 22:57:20+00:00,"Just to put some kind of prospective on this, 4.18% of people that get COVID-19 are dying from it! Flu takes .01% per yr."
360,2020-04-14 22:57:20+00:00,"SP está em isolamento horizontal há 3 semanas e as mortes por COVID-19 diminuiram. Mas o Osmar Terra acha que diminuiram pq já ocorreu o pico de infecção da doença. Vamos fazer assim, aguardar, pq o tempo diz a verdade. E nessa doença? Rapidamente."
361,2020-04-14 22:57:20+00:00,Genius. But in reality even more sinister/Trumpesque than the pre-COVID19 Doris Trumpson #nextPM
362,2020-04-14 22:57:20+00:00,"Physical distancing measures may need to be in place intermittently until 2022, scientists have warned in an analysis that suggests there could be resurgences of Covid-19 for years to come. "
363,2020-04-14 22:57:19+00:00,"ouuuui, le même Trump qui le 12 mars, alors que l'OMS déclarait que le Covid-19 constituait une pandémie mondiale, disait que l'avenir des USA était « plus radieux que personne ne peut l’imaginer »."
364,2020-04-14 22:57:19+00:00,Storie dal fronte #Covid19 #Corinavirus Thousands of US healthcare workers spend entire shifts battling COVID-19. ER Doctor Cleavo @AJEnglish https://aje.io/vwll7
365,2020-04-14 22:57:19+00:00,"Lots of companies, yet no words of hope to the victims of Covid-19."
366,2020-04-14 22:57:19+00:00,Se supone que con este gobierno no habría intermediarios ¿no? ¿O vamos a echar culpas ? #Covid_19 #IMSS #CODVID19Mx
367,2020-04-14 22:57:19+00:00,"If you can’t fix something, just blame it on someone else. Things I’ve learned from Donald Trump #25thAmendmentNow #UnfitToBePresident #WHO #COVID19"
368,2020-04-14 22:57:19+00:00,Trump stalling Bc he doesn’t want questions #covid19
369,2020-04-14 22:57:19+00:00,Has he really been reading names for the past 10 minutes? Wow. #COVID19 #PressBriefing #PresserCOVID19
370,2020-04-14 22:57:19+00:00,"Trump blames the WHO for the delay in the China virus response. The WHO spent all of January investigating what was going on in Wuhan, China and declared the virus an epidemic on January 30. The Trump White House waited to declare Covid-19 a National Emergency until March 13."
371,2020-04-14 22:57:19+00:00,個人や企業としてもオープンソースが進むことにアグリーです。また、リアルからネット配信になることで、情報へのリーチがしやすくなるとも考えています。COVID-19の影響によりAdobe Summit 2020をネット配信しており... #NewsPicks
372,2020-04-14 22:57:19+00:00,มีการวิเคราะห์สถานการณ์ Covid-19 จะทำให้ “ศักยภาพทางเศรษฐกิจ”ของ ประเทศจีน เปลี่ยนไป ประเทศไหน จะได้รับอานิสงส์ มี Covid-19 เป็นข้อสอบ ครับ
373,2020-04-14 22:57:19+00:00,"11 NEW CASES OF COVID-19 HAVE BEEN REPORTED IN LAGOS STATE. As at 01:00 pm 14th April there are 373 confirmed cases of COVID-19 reported in Nigeria, *99* have been discharged with 11 deaths. There are 19 states with confirmed cases in Nigeria #COVID19 "
374,2020-04-14 22:57:19+00:00,"+ Resumindo: EM PLENA QUARENTENA POR CAUSA DA CONTAMINAÇÃO DA PANDEMIA DO COVID 19, A EMPRESA (NAO IREI CITAR O NOME DA EMPRESA) ME TIRA DE CASA PRA FAZER UMA REUNIÃO QUE DUROU 10 MINUTOS (E EU PRESENCIEI 3 MINUTOS) PARA DIZER QUE É PRA CONTINUAR DE FERIAS"
375,2020-04-14 22:57:19+00:00,おはようございます .° 有都では、からあげ以外にもたくさんの料理がその場で、もしくはテイクアウトできます インスタ映えする美味しいスイーツ等もこれから販売されますので、是非食べにお越しください コロナ対策もしっかりしています。 #コロナに負けるな #有都 #熊本 #からあげ #COVID19
376,2020-04-14 22:57:19+00:00,Covid-19: Trump já deu instruções para suspender financiamento à OMS 
377,2020-04-14 22:57:18+00:00,Mine appears to be doing worse. Though I would point out that there has been the practice of labelling some deaths Covid 19 where it was not necessarily the primary cause. Leads me to question most official tallies.
378,2020-04-14 22:57:18+00:00,"Donald Trump identifies the culprit responsible for the catastrophic handling of the #COVID19 crisis in the US - it was The World Health Organisation, with their pesky urging of world leaders to take take action early. #WHO #PressBriefing"
379,2020-04-14 22:57:18+00:00,Ninguna Escuela o universidad serán convertidas en centros de #cuarentena #COVID19 
380,2020-04-14 22:57:18+00:00,Additional information on 75% Wage Subsidy to increase business access https://www.canada.ca/en/department-finance/news/2020/04/additional-details-on-the-canada-emergency-wage-subsidy0.html #ymm #abbiz @RMWoodBuffalo #COVID19
381,2020-04-14 22:57:18+00:00,You had Covid-19. Somehow use that as your excuse.
382,2020-04-14 22:57:18+00:00,Missed last night’s special livestream with The REIQ’s CEO Antonia Mercorella? Catch up now by visiting http://bit.ly/REIQFBSpecialLivestream. Ensure your voice is heard – visit http://REIQ.com/everyonematters to have your say now. #reiq #qldrentals #landlords #propertymanagers #rentalmarket #covid19 
383,2020-04-14 22:57:18+00:00,2020年4月15日更新 ２０２０年ベトナム戦争イベント開催予定① ※COVID-19蔓延に伴い延期になってるイベントが有ります、ご注意下さい ☆『アホカリプス２０２０』7月11～12日 山梨県本栖 http://www.sams-militariya.com/ ★延期『Ghost Hill 3rd Season』７月下旬 鳥取県 TwitterID=@m16a1_namnam
384,2020-04-14 22:57:18+00:00,Dedicale un tema al covid19
385,2020-04-14 22:57:18+00:00,Less than 1/4 of COVID-19 patients have recovered.
386,2020-04-14 22:57:18+00:00,"Trump halts funding of World Health Organization, demands ‘full accountability’ over Covid-19 pandemic Read more https://infomusket.blogspot.com/2020/04/trump-halts-funding-of-world-health.html?spref=tw"
387,2020-04-14 22:57:18+00:00,@sza I love you and the only thing that can get me through this COVID 19 shit is a new album. 
388,2020-04-14 22:57:18+00:00,"Dr- “You will pass away in 10 days but HQ will save your life” You- “Has the FDA approved it?” Dr- “Yes 60 years ago” You- “But has it been approved for Covid-19” Dr- “The FDA is fast tracking the approval, it will take a year” You- “I’ll wait” Give me a freaking break man."
389,2020-04-14 22:57:18+00:00,Chase Utley surprises Hospital of the University of Pennsylvania's head of COVID-19 unit https://6abc.com/sports/chase-utley-surprises-penn-doctor-on-mlb-network/6102497/ via @6abc
390,2020-04-14 22:57:18+00:00,@SBKevinShow @TheSoulbrother @ACatNamedMo @1025TheBone Every time Trump tries to blame China remember China wouldn’t have been able to hide COVID19 if Trump hadn’t eliminated the CDC embed whose job it was to detect outbreaks in China... 
391,2020-04-14 22:57:17+00:00,"El punto es que esta decisión no favorece para nada a la ciudad y represa cantidad de trámites fundamentales para sobrellevar la dinamica económica, suficientemente afectada por la pandemia del #COVID19."
392,2020-04-14 22:57:17+00:00,Look at the comments The fcking #Putin trolls are pushing the #COVID19 denisl.
393,2020-04-14 22:57:17+00:00,"In Campus Morning Mail features 2/3: Vitomir Kovanovic, (Uni SA) and Maren Scheffel, (Open Universiteit, The Netherlands) explain how they stopped COVID-19 killing their conference @https://bit.ly/3ejXv6Z"
394,2020-04-14 22:57:17+00:00,"Me sorprendió la llamada de seguimiento @NlSalud me habló una doctora. Pará preguntarme acerca de mi estado de salud y los resultados de la prueba Covid-19. Hubiera estado perfecta una semana después de hacermela, pero muy amable. Gracias @JaimeRdzNL a reforzar esfuerzo."
395,2020-04-14 22:57:17+00:00,"If those stats are correct (big if), it's probably because the vast majority of resources are focused on treating CoVid-19 leaving less for other conditions. That would be the sensible common sense answer, I'd have thought."
396,2020-04-14 22:57:17+00:00,Tarpon Springs PD! #Floridacoronavirus #heros #COVID19 
397,2020-04-14 22:57:17+00:00,#pricegouging #nyccoronavirus #COVID19 Hong Kong supermarket 157 Hester St NY NY 
398,2020-04-14 22:57:17+00:00,"On that note, @sineadboucher said Stuff's ad revenue has ""more than halved"" during the Covid-19 crisis. She wants government to redirect its ad spend on Facebook and Google to local media, saying that Stuff has the same reach as Facebook in New Zealand"
399,2020-04-14 22:57:17+00:00,#QuarantineLife #COVID19 
400,2020-04-14 22:57:17+00:00," En Colombia, hay 2.979 pacientes contagiados con covid-19 Dirigentes gremiales rechazan la idea de una reforma tributaria Autoridades en el Meta confirmaron 15 nuevos casos de coronavirus en la cárcel de Villavicencio Ampliación de estas y otras noticias a las 7:00 p.m. "
401,2020-04-14 22:57:17+00:00,"WHAT NOT TO DO DURING PANDEMIC. This is like cutting off FEMA funding during earthquake, or NWS during hurricane! #COVID19 "
402,2020-04-14 22:57:17+00:00,"This year should be scrapped. Between cuts to education, strikes, & covid19 our kids will suffer from the loss time, &amp; access to services. I hope @fordnation &amp; @ONeducation under @Sflecce learned a lesson; cuts to edu. will impact kids and will be most noticeable during crisis."
403,2020-04-14 22:57:17+00:00,Encuesta Ipsos: La gestión de Maduro contra el Covid-19 se ubicó entre las peores de Latinoamérica https://wp.me/pbonAD-30Ea
404,2020-04-14 22:57:17+00:00,"Forget COVID19 for a second... What's the first major 'moment' you remember? Me: The death of Princess Diana. I was ten... and it was the first time I remember seeing people standing around TVs, gobsmacked."
405,2020-04-14 22:57:17+00:00,Pagi ini denger babeh sm emak ngobrol.. pembahasannya adalah temen main babeh waktu kecil yg rumahnya gajauh dari rumah kami terjangkit covid 19. Duhh.. hanya kepada Allah kami berlindung dan berserah diri
406,2020-04-14 22:57:17+00:00,"Gnt, e a Flávia Pavanelli que está com a covid-19....... detalhe: ELA NÃO SAIU DE CASA!!!!"
407,2020-04-14 22:57:17+00:00,@TwitterSafety misleading information about covid-19
408,2020-04-14 22:57:17+00:00,People + Work Connect is a new way to keep people employed. Read more about what @EllynJShook1 and other CHROs are doing to put the world back to work. #Covid19 
409,2020-04-14 22:57:16+00:00,"Why is everyone so mad at Trump ? Every single president of every single country fucked up. WHO fucked up the most. But everyone was late and I don’t see other counties getting THAT mad at their presidents. The sad truth it, no one was ready for this #trump #COVID19"
410,2020-04-14 22:57:16+00:00,"Newest numbers on #COVID19 from @nkyhealth: 18 additional cases, 226 total: 101 Kenton 50 Campbell 61 Boone 14 Grant 18 total deaths "
411,2020-04-14 22:57:16+00:00,The very likely long wait in the “adjunct precariousness” zone before maybe getting to a tenure track job after several years of attempts applying to tenure track jobs. Of course now the cuts made by universities because of COVID-19.
412,2020-04-14 22:57:16+00:00,"¿Ideal PARA #narcocraCIApolombiana, mantener arresto domiciliario nal, mientras cometen agravio$contra el #sheeple y #GobiernoEnLaSombra, dá chumbimba a líderes sociales que el #Covid_19 no mate? #TuDudaYLaMíaCantabaOlimpoCárdenas en las tomatas d tinto sin derramar del ubérrimo"
413,2020-04-14 22:57:16+00:00,No words... #COVID19 
414,2020-04-14 22:57:15+00:00,"And that's why we stopped buying @SmithfieldFoods products. Hate to put Americans out of work but China needs to get the hell out of America. Let me clarify, NOT the Chinese people, but all business, real estate &amp; political activity by Communist China needs to end. #COVID19"
415,2020-04-14 22:57:15+00:00,"Hey Trump, are you sharing your plans to 'Reopen the Country' with the #Coronavirus? You know, because science? #COVID19"
416,2020-04-14 22:57:15+00:00,Glad I got to enjoy the sun and vacation before all this started God is good #Blessed #God #COVID19 #Lockdown2
417,2020-04-14 22:57:15+00:00,"#Trump backing off hardline stance w governors, saying he will allow states to vary reopening based on their own situations. Good to see, we need unity during this important phase of #COVID19 response. Less effected states can begin next week. Northeast/Pacific likely month+ away"
418,2020-04-14 22:57:15+00:00,I’m trying to give money away to the #chronicillness community(pinned tweet) but no one seems to want it. I also tried to give away free consultations. Am I doing something wrong? #lyme #highriskcovid #COVID19
419,2020-04-14 22:57:15+00:00,y haz la diferencia #Involúcratec #OMS #ODS3 #Covid19 #WashYourHands #Health #Salud #Bienestar #TipsDeSalud #Coronavirus #Informate
420,2020-04-14 22:57:15+00:00,Moltes gràcies. Sóm i serem per les persones. Aquest #Covid_19 ha marcat un abans i després. Gràcies igualment per la tasca que dur a terme la DGPC. Ànims!!!
421,2020-04-14 22:57:15+00:00,"Migrant workers left stranded, struggling in Middle East amid coronavirus outbreak #COVID19 "
422,2020-04-14 22:57:15+00:00,"22/01/20 @POTUS ""We have it totally under control,” President Trump tells CNBC. “It’s one person coming in from China, and we have it under control. It’s going to be just fine.” #COVID19 #trumpcovidfails #Election2020 #GOP"
423,2020-04-14 22:57:15+00:00,#TonightVMTV @MichealMartinTD @LeoVaradkar @sinnfeinireland #COVID19 #coronavirus #StayHome #StayAtHome
424,2020-04-14 22:57:14+00:00,Nigeria Problem is bigger than Corona Virus. Nigeria Problem kills faster than Covid-19.
425,2020-04-14 22:57:14+00:00,Another bogus stunt. The world is seeing right through ur lies. You are only fooling yourself and your dumb supporters. Can we supend HIM for his denial & lack of response to the American citizens ? Seriously we really should sue this man for crimes against humanity #COVID19
426,2020-04-14 22:57:14+00:00,#coronavirus #COVID19 #facemasks #coronamemes
427,2020-04-14 22:57:14+00:00,"COVID-19 social distancing: Together apart, screen time connects isolated kids with family, friends https://www.usatoday.com/story/tech/2020/03/27/coronavirus-covid-19-social-distancing-screen-time-parents-children-zoom-facetime-fortnite-minecraft/5084998002/ via @usatoday"
428,2020-04-14 22:57:14+00:00,"No, the real reason is because we have an incompetent moron sitting in the WH and his failure to proactively tackle Covid-19 when he was warned by WHO and then the CDC back in December 2019."
429,2020-04-14 22:57:14+00:00," Support Annie Rose by signing “Support the USPS!” and I’ll deliver a copy to your officials too: https://twitter.com/messages/compose?recipient_id=835740314006511618&amp;text=USPS Last delivered to @RepBlumenauer, @SenJeffMerkley and @RonWyden #OR03 #ORpol #COVID19 "
430,2020-04-14 22:57:14+00:00,"Et même @BorisJohnson complètement irresponsable au début de l'épidémie qui a parlé à tort et à travers, qui tombe malade du #COVID19 et qui en ressort avec plus de 60% de bonnes opinions??? Et nous les français?? C'est à désespérer."
431,2020-04-14 22:57:14+00:00,"If you notice, every death that they can tag as COVID-19 ""related"" gets the label. They tend to hide the underlying medical conditions as well. I'm not a conspiracy theorist, but it's insanely obvious it's promoted."
432,2020-04-14 22:57:14+00:00,I am African too. We took HCQ all the time. Tell them to look at the COVID 19 stats in Africa. That is their answer.
433,2020-04-14 22:57:14+00:00,"CDC IS OPENLY COOKING THE BOOKS! ""It is important to emphasize that Coronavirus Disease 2019 or COVID-19 should be reported on the death certificate for all decedents where the disease caused or is assumed to have caused or contributed to death."" https://www.cdc.gov/nchs/data/nvss/coronavirus/Alert-1-Guidance-for-Certifying-COVID-19-Deaths.pdf"
434,2020-04-14 22:57:14+00:00,Rio de Janeiro registra 42 mortes pela covid-19 nas últimas 24 horas https://nitronewsbrasilonline.esportenew.sslblindado.com/noticias/2020/04/14/rio-de-janeiro-registra-42-mortes-pela-covid-19-nas-ultimas-24-horas/
435,2020-04-14 22:57:14+00:00,我が県なかなか品薄にならない中で、トイレットペーパーがなくなったときと同様に現在ハンドソープがなくなってきています 固形せっけんはありますが・・・ネットは便利です #せっけん #ハンドソープ #新型肺炎 #新型コロナウイルス感染症 #COVID19 https://a.r10.to/hI0JNs
436,2020-04-14 22:57:14+00:00,"#COVID19 Los mayores no es que hayan sido abandonados ""ahora"" con el coronavirus. Este artículo refleja cuál era su realidad prepandemia El drama de los mayores abandonados en residencias "
437,2020-04-14 22:57:14+00:00,Sent my #covid19 results into one of the plasma trials. I'm glad they're overwhelmed by folks trying to help &amp; hopefully these antibodies can be used for collective benefit.
438,2020-04-14 22:57:13+00:00,Scenes from a series of socially-distant bike rides through Manhattan: Around mid-March I contracted (and since recovered from) a mild case of COVID-19. Today’s bike ride was proceeded by an appointment at Mt.… https://www.instagram.com/p/B--pYMGpYsu/?igshid=18vnjshutxw9h
439,2020-04-14 22:57:13+00:00,"MASS. MOVES: Gov. Baker allows grads of international medical schools w/two years post-grad training to be licensed, join Covid-19 fight. This is a first step, but 1000s more immigrant nurses, MDs, aides could be helping. In Congress, meanwhile... (1/2) "
